OrderID,Date,Region,Product,Quantity,UnitPrice,Revenue
4564,2024-12-15,South,Widget A,3,11.59,34.77
4565,2024-12-15,North,Widget B,1,17.32,17.32
4566,2024-12-15,South,Widget A,2,10.07,20.14
4567,2024-12-15,North,Widget A,7,11.35,79.45
4568,2024-12-16,North,Gadget Y,8,67.32,538.56
4569,2024-12-16,West,Widget B,10,16.87,168.7
4570,2024-12-16,North,Widget A,4,10.82,43.28
4571,2024-12-16,North,Gadget X,10,45.49,454.9
4572,2024-12-16,South,Widget A,9,9.71,87.39
4573,2024-12-16,South,Widget A,4,9.89,39.56
4574,2024-12-17,West,Widget A,5,11.56,57.8
4575,2024-12-17,West,Widget A,2,11.13,22.26
4576,2024-12-17,North,Widget A,4,10.03,40.12
4577,2024-12-17,South,Widget B,5,16.43,82.15
4578,2024-12-17,North,Widget A,5,11.18,55.9
4579,2024-12-17,East,Widget B,10,17.33,173.3
4580,2024-12-18,North,Widget A,8,10.73,85.84
4581,2024-12-18,West,Widget B,4,20.31,81.24
4582,2024-12-19,South,Widget B,7,18.3,128.1
4583,2024-12-19,East,Widget C,8,97.51,780.08
4584,2024-12-19,West,Widget A,8,11.53,92.24
4585,2024-12-19,North,Widget B,6,19.89,119.34
4586,2024-12-19,South,Widget B,9,20.03,180.27
4587,2024-12-19,South,Widget A,6,11.63,69.78
4588,2024-12-20,East,Widget B,1,17.52,17.52
4589,2024-12-20,West,Widget A,9,9.14,82.26
4590,2024-12-20,South,Widget B,10,17.6,176.0
4591,2024-12-20,West,Gadget X,2,42.26,84.52
4592,2024-12-20,South,Widget A,5,10.26,51.3
4593,2024-12-20,East,Widget B,3,17.22,51.66
4594,2024-12-21,South,Gadget X,5,51.16,255.8
4595,2024-12-21,West,Widget B,9,21.0,189.0
4596,2024-12-21,North,Gadget Y,3,61.17,183.51
4597,2024-12-22,South,Widget B,2,18.88,37.76
4598,2024-12-22,South,Widget C,8,92.52,740.16
4599,2024-12-23,North,Gadget X,10,45.95,459.5
4600,2024-12-23,North,Widget B,6,19.38,116.28
4601,2024-12-24,East,Widget B,2,17.03,34.06
4602,2024-12-24,East,Widget C,2,91.48,182.96
4603,2024-12-24,North,Widget A,9,10.73,96.57
4604,2024-12-25,North,Widget A,10,10.35,103.5
4605,2024-12-25,South,Widget A,1,11.17,11.17
4606,2024-12-25,South,Widget C,3,77.71,233.13
4607,2024-12-25,South,Widget C,9,90.96,818.64
4608,2024-12-26,North,Widget B,8,17.12,136.96
4609,2024-12-26,West,Widget C,3,90.11,270.33
4610,2024-12-27,East,Widget C,6,93.5,561.0
4611,2024-12-27,North,Widget A,5,11.23,56.15
4612,2024-12-27,North,Widget A,1,10.81,10.81
4613,2024-12-27,North,Gadget Y,4,69.05,276.2
4614,2024-12-27,West,Widget A,1,11.92,11.92
4615,2024-12-28,South,Widget B,4,20.73,82.92
4616,2024-12-28,North,Widget B,10,16.65,166.5
4617,2024-12-28,East,Widget C,6,92.56,555.36
4618,2024-12-28,North,Widget C,6,76.88,461.28
4619,2024-12-28,West,Widget A,2,11.02,22.04
4620,2024-12-28,West,Widget A,9,9.6,86.4
4621,2024-12-29,South,Widget A,6,10.81,64.86
4622,2024-12-29,South,Widget C,4,83.95,335.8
4623,2024-12-29,East,Widget B,3,16.55,49.65
4624,2024-12-29,East,Widget A,3,9.56,28.68
4625,2024-12-29,South,Widget A,2,11.38,22.76
4626,2024-12-30,South,Widget A,1,11.62,11.62
4627,2024-12-30,West,Widget A,1,10.02,10.02
4628,2024-12-30,North,Widget A,10,9.83,98.3
4629,2024-12-30,West,Widget C,10,79.66,796.6
4630,2024-12-30,North,Widget A,5,10.35,51.75
4631,2024-12-31,North,Widget A,7,10.84,75.88
4632,2025-01-01,North,Widget A,5,9.69,48.45
4633,2025-01-02,West,Widget B,2,17.03,34.06
4634,2025-01-02,West,Widget A,8,11.77,94.16
4635,2025-01-03,West,Widget A,5,11.4,57.0
4636,2025-01-03,South,Gadget X,6,48.7,292.2
4637,2025-01-04,West,Widget A,10,10.49,104.9
4638,2025-01-04,East,Widget B,4,18.8,75.2
4639,2025-01-04,East,Widget A,9,10.36,93.24
4640,2025-01-04,East,Widget A,3,10.82,32.46
4641,2025-01-04,West,Widget C,9,99.4,894.6
4642,2025-01-04,South,Widget A,1,11.59,11.59
4643,2025-01-05,East,Widget A,5,10.04,50.2
4644,2025-01-05,East,Widget A,4,11.65,46.6
4645,2025-01-05,East,Widget A,2,10.74,21.48
4646,2025-01-06,North,Widget B,4,18.27,73.08
4647,2025-01-06,East,Widget A,3,10.84,32.52
4648,2025-01-06,East,Widget A,4,9.01,36.04
4649,2025-01-06,South,Widget A,8,9.15,73.2
4650,2025-01-06,East,Gadget X,9,51.92,467.28
4651,2025-01-06,East,Widget A,1,9.98,9.98
4652,2025-01-07,South,Gadget X,1,41.97,41.97
4653,2025-01-08,West,Widget A,1,11.56,11.56
4654,2025-01-08,East,Widget B,1,21.03,21.03
4655,2025-01-08,West,Widget B,4,16.75,67.0
4656,2025-01-08,North,Widget A,1,9.3,9.3
4657,2025-01-09,North,Widget A,7,10.98,76.86
4658,2025-01-10,South,Widget B,9,20.07,180.63
4659,2025-01-10,West,Widget B,6,20.22,121.32
4660,2025-01-10,South,Widget B,7,20.31,142.17
4661,2025-01-11,West,Gadget X,8,51.54,412.32
4662,2025-01-11,South,Widget A,3,11.06,33.18
4663,2025-01-11,East,Gadget Y,5,63.07,315.35
4664,2025-01-12,South,Widget A,4,11.12,44.48
4665,2025-01-12,South,Widget B,5,20.87,104.35
4666,2025-01-12,North,Widget A,8,11.24,89.92
4667,2025-01-12,East,Widget C,9,89.95,809.55
4668,2025-01-12,South,Widget B,9,20.12,181.08
4669,2025-01-13,West,Widget B,5,19.4,97.0
4670,2025-01-14,North,Widget A,7,9.22,64.54
4671,2025-01-14,South,Widget A,7,9.47,66.29
4672,2025-01-14,West,Widget A,1,10.05,10.05
4673,2025-01-14,West,Widget A,10,11.5,115.0
4674,2025-01-14,East,Widget B,4,18.38,73.52
4675,2025-01-14,South,Widget A,5,11.83,59.15
4676,2025-01-15,East,Widget B,2,19.2,38.4
4677,2025-01-15,North,Widget B,5,17.08,85.4
4678,2025-01-15,West,Gadget X,8,45.95,367.6
4679,2025-01-15,South,Widget A,9,11.35,102.15
4680,2025-01-15,North,Widget A,3,11.01,33.03
4681,2025-01-16,West,Widget C,7,99.21,694.47
4682,2025-01-16,West,Widget B,10,19.28,192.8
4683,2025-01-16,East,Widget B,7,18.41,128.87
4684,2025-01-16,South,Widget B,4,20.97,83.88
4685,2025-01-16,West,Widget A,1,10.33,10.33
4686,2025-01-17,East,Widget B,6,16.99,101.94
4687,2025-01-17,South,Gadget X,7,41.08,287.56
4688,2025-01-17,West,Widget B,6,19.31,115.86
4689,2025-01-17,East,Widget A,3,11.93,35.79
4690,2025-01-17,East,Gadget Y,5,62.09,310.45
4691,2025-01-18,West,Widget A,7,10.64,74.48
4692,2025-01-18,East,Widget B,8,21.21,169.68
4693,2025-01-18,South,Widget C,6,101.76,610.56
4694,2025-01-19,East,Widget A,2,9.26,18.52
4695,2025-01-19,North,Widget A,1,11.38,11.38
4696,2025-01-19,North,Widget B,9,16.53,148.77
4697,2025-01-19,West,Gadget Y,5,65.12,325.6
4698,2025-01-20,South,Widget A,7,9.48,66.36
4699,2025-01-20,South,Widget A,7,11.16,78.12
4700,2025-01-20,West,Widget B,3,16.31,48.93
4701,2025-01-21,East,Widget B,8,18.53,148.24
4702,2025-01-21,North,Gadget X,2,43.68,87.36
4703,2025-01-21,North,Widget A,10,11.32,113.2
4704,2025-01-22,West,Widget A,6,9.68,58.08
4705,2025-01-22,East,Widget B,6,17.35,104.1
4706,2025-01-22,West,Widget A,4,10.87,43.48
4707,2025-01-22,South,Widget A,5,10.3,51.5
4708,2025-01-22,South,Widget B,9,20.52,184.68
4709,2025-01-23,East,Gadget X,4,48.69,194.76
4710,2025-01-23,West,Widget A,2,9.42,18.84
4711,2025-01-23,East,Widget C,3,77.62,232.86
4712,2025-01-24,South,Widget A,6,9.53,57.18
4713,2025-01-24,East,Widget A,7,10.82,75.74
4714,2025-01-25,North,Gadget X,9,46.54,418.86
4715,2025-01-25,South,Widget B,10,17.5,175.0
4716,2025-01-26,West,Widget B,6,20.51,123.06
4717,2025-01-26,North,Widget A,3,9.38,28.14
4718,2025-01-26,East,Widget A,4,10.23,40.92
4719,2025-01-26,East,Gadget X,3,50.79,152.37
4720,2025-01-26,North,Gadget Y,1,66.22,66.22
4721,2025-01-26,West,Widget A,10,10.8,108.0
4722,2025-01-27,West,Widget B,10,18.95,189.5
4723,2025-01-27,South,Widget C,8,77.72,621.76
4724,2025-01-27,East,Gadget X,8,52.49,419.92
4725,2025-01-27,West,Widget B,10,17.61,176.1
4726,2025-01-27,South,Gadget X,10,47.43,474.3
4727,2025-01-28,South,Widget B,1,18.48,18.48
4728,2025-01-28,North,Widget A,9,10.39,93.51
4729,2025-01-28,East,Widget C,3,100.07,300.21
4730,2025-01-29,South,Widget A,6,9.64,57.84
4731,2025-01-29,North,Widget A,2,11.68,23.36
4732,2025-01-29,East,Gadget Y,3,60.71,182.13
4733,2025-01-29,South,Widget C,6,100.73,604.38
4734,2025-01-30,North,Gadget X,3,41.91,125.73
4735,2025-01-30,South,Widget B,1,20.63,20.63
4736,2025-01-30,East,Widget C,8,81.75,654.0
4737,2025-01-30,West,Widget C,7,83.27,582.89
4738,2025-01-30,South,Widget B,8,19.66,157.28
4739,2025-01-30,East,Widget A,8,9.05,72.4
4740,2025-01-31,South,Widget B,9,21.15,190.35
4741,2025-01-31,South,Widget B,4,20.68,82.72
4742,2025-01-31,South,Widget B,6,17.5,105.0
4743,2025-01-31,South,Widget B,5,20.48,102.4
4744,2025-01-31,South,Widget B,10,20.94,209.4
4745,2025-01-31,South,Gadget X,6,52.29,313.74
4746,2025-02-01,North,Widget C,2,88.58,177.16
4747,2025-02-01,South,Widget B,6,18.92,113.52
4748,2025-02-01,West,Widget C,5,81.37,406.85
4749,2025-02-01,West,Widget C,4,78.56,314.24
4750,2025-02-01,North,Widget A,7,9.83,68.81
4751,2025-02-01,West,Widget C,10,93.22,932.2
4752,2025-02-02,West,Widget A,8,11.1,88.8
4753,2025-02-02,North,Widget A,4,11.19,44.76
4754,2025-02-02,West,Widget B,6,16.31,97.86
4755,2025-02-02,West,Gadget X,7,52.91,370.37
4756,2025-02-02,East,Widget B,3,19.2,57.6
4757,2025-02-02,North,Widget C,1,98.12,98.12
4758,2025-02-03,North,Widget A,2,10.69,21.38
4759,2025-02-03,East,Gadget X,6,41.7,250.2
4760,2025-02-04,South,Widget B,8,16.94,135.52
4761,2025-02-04,North,Widget A,1,11.3,11.3
4762,2025-02-04,South,Widget A,2,11.4,22.8
4763,2025-02-04,East,Widget A,3,10.38,31.14
4764,2025-02-04,East,Widget B,1,17.04,17.04
4765,2025-02-05,West,Widget B,3,17.98,53.94
4766,2025-02-05,South,Widget C,4,99.86,399.44
4767,2025-02-06,South,Widget B,10,19.85,198.5
4768,2025-02-06,South,Widget A,7,10.0,70.0
4769,2025-02-07,South,Widget A,2,10.36,20.72
4770,2025-02-07,East,Widget C,10,91.54,915.4
4771,2025-02-07,South,Widget A,4,9.67,38.68
4772,2025-02-07,South,Widget A,9,9.7,87.3
4773,2025-02-08,South,Widget A,1,11.15,11.15
4774,2025-02-08,West,Widget A,3,10.94,32.82
4775,2025-02-08,East,Widget C,10,95.28,952.8
4776,2025-02-08,West,Widget B,6,21.04,126.24
4777,2025-02-09,East,Widget A,10,9.01,90.1
4778,2025-02-09,South,Gadget X,7,48.89,342.23
4779,2025-02-09,East,Widget A,4,10.81,43.24
4780,2025-02-10,East,Widget A,2,9.19,18.38
4781,2025-02-11,East,Gadget X,6,52.29,313.74
4782,2025-02-11,South,Widget A,5,9.36,46.8
4783,2025-02-11,West,Gadget Y,1,65.55,65.55
4784,2025-02-11,South,Widget A,6,10.17,61.02
4785,2025-02-11,North,Widget A,10,11.73,117.3
4786,2025-02-12,North,Widget C,6,86.37,518.22
4787,2025-02-12,East,Widget C,3,100.65,301.95
4788,2025-02-12,West,Widget A,4,10.01,40.04
4789,2025-02-12,East,Widget C,10,99.59,995.9
4790,2025-02-13,South,Widget B,8,20.85,166.8
4791,2025-02-13,North,Widget B,2,17.05,34.1
4792,2025-02-13,North,Widget A,10,11.4,114.0
4793,2025-02-13,North,Gadget Y,10,64.04,640.4
4794,2025-02-13,North,Widget A,9,9.62,86.58
4795,2025-02-14,West,Widget A,2,10.17,20.34
4796,2025-02-14,East,Widget C,4,93.21,372.84
4797,2025-02-14,East,Widget B,10,18.09,180.9
4798,2025-02-15,East,Widget B,7,19.59,137.13
4799,2025-02-16,South,Gadget X,4,52.06,208.24
4800,2025-02-16,South,Widget B,3,17.09,51.27
4801,2025-02-16,East,Widget A,1,11.98,11.98
4802,2025-02-16,East,Widget B,1,17.7,17.7
4803,2025-02-16,West,Widget B,7,17.5,122.5
4804,2025-02-17,North,Widget B,1,20.13,20.13
4805,2025-02-17,South,Widget B,2,21.33,42.66
4806,2025-02-17,South,Gadget Y,2,71.91,143.82
4807,2025-02-17,South,Widget A,1,10.49,10.49
4808,2025-02-17,North,Widget C,8,77.9,623.2
4809,2025-02-17,South,Gadget Y,3,63.11,189.33
4810,2025-02-18,South,Widget A,10,11.82,118.2
4811,2025-02-18,North,Widget B,2,17.28,34.56
4812,2025-02-19,North,Widget C,5,93.8,469.0
4813,2025-02-19,North,Widget B,10,20.2,202.0
4814,2025-02-19,East,Widget B,7,18.54,129.78
4815,2025-02-20,North,Widget A,1,10.19,10.19
4816,2025-02-21,West,Widget A,8,11.43,91.44
4817,2025-02-21,North,Widget A,1,10.13,10.13
4818,2025-02-21,East,Gadget X,7,45.23,316.61
4819,2025-02-21,North,Gadget X,6,42.45,254.7
4820,2025-02-21,North,Widget B,4,20.4,81.6
4821,2025-02-22,West,Widget A,5,9.74,48.7
4822,2025-02-22,South,Widget C,6,100.08,600.48
4823,2025-02-22,North,Widget A,6,11.72,70.32
4824,2025-02-23,North,Gadget Y,3,69.94,209.82
4825,2025-02-23,North,Gadget Y,5,54.97,274.85
4826,2025-02-23,South,Widget A,2,9.01,18.02
4827,2025-02-23,North,Widget A,6,10.91,65.46
4828,2025-02-23,South,Gadget X,3,42.04,126.12
4829,2025-02-23,North,Widget A,9,10.35,93.15
4830,2025-02-24,North,Widget A,5,11.1,55.5
4831,2025-02-24,South,Widget B,1,19.62,19.62
4832,2025-02-24,South,Widget A,4,11.66,46.64
4833,2025-02-25,North,Gadget Y,6,67.79,406.74
4834,2025-02-25,West,Widget B,3,16.78,50.34
4835,2025-02-25,West,Widget A,1,9.69,9.69
4836,2025-02-25,East,Gadget X,3,44.8,134.4
4837,2025-02-26,South,Gadget X,1,49.93,49.93
4838,2025-02-26,East,Widget A,5,9.67,48.35
4839,2025-02-26,East,Gadget Y,8,69.48,555.84
4840,2025-02-27,North,Widget C,3,93.43,280.29
4841,2025-02-27,West,Widget C,9,80.98,728.82
4842,2025-02-27,East,Widget C,9,89.82,808.38
4843,2025-02-27,West,Widget A,4,9.55,38.2
4844,2025-02-27,West,Gadget Y,4,65.64,262.56
4845,2025-02-27,East,Widget A,10,10.91,109.1
4846,2025-02-28,North,Widget B,3,21.49,64.47
4847,2025-02-28,South,Widget A,9,9.34,84.06
4848,2025-02-28,West,Widget B,8,21.14,169.12
4849,2025-03-01,West,Gadget X,6,52.93,317.58
4850,2025-03-01,West,Widget B,1,20.88,20.88
4851,2025-03-02,South,Widget A,4,9.34,37.36
4852,2025-03-02,West,Widget A,4,10.75,43.0
4853,2025-03-02,East,Widget B,1,20.0,20.0
4854,2025-03-02,South,Widget B,2,19.75,39.5
4855,2025-03-03,East,Gadget X,9,49.11,441.99
4856,2025-03-03,East,Widget B,7,18.61,130.27
4857,2025-03-03,East,Widget B,3,17.37,52.11
4858,2025-03-03,North,Widget A,2,9.88,19.76
4859,2025-03-04,South,Widget C,3,96.02,288.06
4860,2025-03-04,West,Widget B,9,16.31,146.79
4861,2025-03-04,South,Widget C,2,84.42,168.84
4862,2025-03-04,North,Gadget X,8,46.66,373.28
4863,2025-03-05,East,Widget C,5,98.22,491.1
4864,2025-03-05,West,Widget C,3,85.87,257.61
4865,2025-03-05,West,Gadget X,10,45.29,452.9
4866,2025-03-05,South,Gadget X,8,49.07,392.56
4867,2025-03-05,East,Widget A,3,10.93,32.79
4868,2025-03-05,North,Widget A,4,11.56,46.24
4869,2025-03-06,West,Gadget X,3,43.94,131.82
4870,2025-03-07,North,Widget A,10,9.24,92.4
4871,2025-03-07,South,Widget C,10,101.25,1012.5
4872,2025-03-07,East,Widget C,9,87.06,783.54
4873,2025-03-07,North,Gadget Y,5,57.62,288.1
4874,2025-03-07,North,Widget C,5,78.63,393.15
4875,2025-03-07,West,Gadget X,5,53.02,265.1
4876,2025-03-08,East,Gadget X,8,50.61,404.88
4877,2025-03-09,East,Gadget X,3,44.21,132.63
4878,2025-03-09,South,Widget B,8,20.05,160.4
4879,2025-03-09,South,Widget B,2,21.58,43.16
4880,2025-03-09,North,Gadget X,5,43.68,218.4
4881,2025-03-09,West,Widget C,5,101.56,507.8
4882,2025-03-10,East,Widget B,4,21.06,84.24
4883,2025-03-10,West,Widget A,5,10.93,54.65
4884,2025-03-10,West,Widget A,4,9.7,38.8
4885,2025-03-10,West,Widget A,10,11.02,110.2
4886,2025-03-10,South,Widget A,8,11.58,92.64
4887,2025-03-10,North,Widget A,10,9.47,94.7
